PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,,,
LS1_CB09:DCH_D1785:I_RD,I,ANG,readback,508,0,LS1_CB09:DCH_D1785,66.11905568,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:DCV_D1785:I_CSET,I,ANG,setpoint,508,0,LS1_CB09:DCV_D1785,66.11905568,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:DCV_D1785:I_RSET,I,ANG,readset,508,0,LS1_CB09:DCV_D1785,66.11905568,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:DCV_D1785:I_RD,I,ANG,readback,508,0,LS1_CB09:DCV_D1785,66.11905568,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:PHA_CSET,PHA,PHASE,setpoint,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:PHA_RSET,PHA,PHASE,readset,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:PHA_RD,PHA,PHASE,readback,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:AMPL_CSET,AMP,AMPLITUDE,setpoint,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:AMPL_RSET,AMP,AMPLITUDE,readset,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_CB09:CAV8_D1791:AMPL_RD,AMP,AMPLITUDE,readback,511,0.3,LS1_CB09:CAV8_D1791,66.84379418,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB09,LINAC
LS1_WB09:BPM_D1796:X_RD,X,XPOS,readback,515,0,LS1_WB09:BPM_D1796,67.19460768,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB09,LINAC
LS1_WB09:BPM_D1796:Y_RD,Y,YPOS,readback,515,0,LS1_WB09:BPM_D1796,67.19460768,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB09,LINAC
LS1_WB09:BPM_D1796:PHA_RD,PHA,PHASE,readback,515,0,LS1_WB09:BPM_D1796,67.19460768,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB09,LINAC
LS1_WB09:BPM_D1796:ENG_RD,ENG,ENERGY,readback,515,0,LS1_WB09:BPM_D1796,67.19460768,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB09,LINAC
LS1_CB10:CAV1_D1802:PHA_CSET,PHA,PHASE,setpoint,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV1_D1802:PHA_RSET,PHA,PHASE,readset,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV1_D1802:PHA_RD,PHA,PHASE,readback,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV1_D1802:AMPL_CSET,AMP,AMPLITUDE,setpoint,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV1_D1802:AMPL_RSET,AMP,AMPLITUDE,readset,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV1_D1802:AMPL_RD,AMP,AMPLITUDE,readback,523,0.3,LS1_CB10:CAV1_D1802,68.01841718,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1805:X_RD,X,XPOS,readback,526,0,LS1_CB10:BPM_D1805,68.11401252,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1805:Y_RD,Y,YPOS,readback,526,0,LS1_CB10:BPM_D1805,68.11401252,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1805:PHA_RD,PHA,PHASE,readback,526,0,LS1_CB10:BPM_D1805,68.11401252,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1805:ENG_RD,ENG,ENERGY,readback,526,0,LS1_CB10:BPM_D1805,68.11401252,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL1_D1809:I_CSET,I,B,setpoint,529,0.5,LS1_CB10:SOL1_D1809,68.74602852,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL1_D1809:I_RSET,I,B,readset,529,0.5,LS1_CB10:SOL1_D1809,68.74602852,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL1_D1809:I_RD,I,B,readback,529,0.5,LS1_CB10:SOL1_D1809,68.74602852,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1809:I_CSET,I,ANG,setpoint,529,0,LS1_CB10:DCH_D1809,68.49602852,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1809:I_RSET,I,ANG,readset,529,0,LS1_CB10:DCH_D1809,68.49602852,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1809:I_RD,I,ANG,readback,529,0,LS1_CB10:DCH_D1809,68.49602852,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1809:I_CSET,I,ANG,setpoint,529,0,LS1_CB10:DCV_D1809,68.49602852,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1809:I_RSET,I,ANG,readset,529,0,LS1_CB10:DCV_D1809,68.49602852,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1809:I_RD,I,ANG,readback,529,0,LS1_CB10:DCV_D1809,68.49602852,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:PHA_CSET,PHA,PHASE,setpoint,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:PHA_RSET,PHA,PHASE,readset,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:PHA_RD,PHA,PHASE,readback,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:AMPL_CSET,AMP,AMPLITUDE,setpoint,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:AMPL_RSET,AMP,AMPLITUDE,readset,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV2_D1814:AMPL_RD,AMP,AMPLITUDE,readback,532,0.3,LS1_CB10:CAV2_D1814,69.22076702,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:PHA_CSET,PHA,PHASE,setpoint,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:PHA_RSET,PHA,PHASE,readset,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:PHA_RD,PHA,PHASE,readback,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:AMPL_CSET,AMP,AMPLITUDE,setpoint,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:AMPL_RSET,AMP,AMPLITUDE,readset,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV3_D1818:AMPL_RD,AMP,AMPLITUDE,readback,534,0.3,LS1_CB10:CAV3_D1818,69.61845502,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:PHA_CSET,PHA,PHASE,setpoint,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:PHA_RSET,PHA,PHASE,readset,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:PHA_RD,PHA,PHASE,readback,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:AMPL_CSET,AMP,AMPLITUDE,setpoint,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:AMPL_RSET,AMP,AMPLITUDE,readset,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV4_D1822:AMPL_RD,AMP,AMPLITUDE,readback,536,0.3,LS1_CB10:CAV4_D1822,70.01614302,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1825:X_RD,X,XPOS,readback,539,0,LS1_CB10:BPM_D1825,70.11173836,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1825:Y_RD,Y,YPOS,readback,539,0,LS1_CB10:BPM_D1825,70.11173836,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1825:PHA_RD,PHA,PHASE,readback,539,0,LS1_CB10:BPM_D1825,70.11173836,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1825:ENG_RD,ENG,ENERGY,readback,539,0,LS1_CB10:BPM_D1825,70.11173836,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL2_D1829:I_CSET,I,B,setpoint,542,0.5,LS1_CB10:SOL2_D1829,70.74375436,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL2_D1829:I_RSET,I,B,readset,542,0.5,LS1_CB10:SOL2_D1829,70.74375436,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL2_D1829:I_RD,I,B,readback,542,0.5,LS1_CB10:SOL2_D1829,70.74375436,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1829:I_CSET,I,ANG,setpoint,542,0,LS1_CB10:DCH_D1829,70.49375436,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1829:I_RSET,I,ANG,readset,542,0,LS1_CB10:DCH_D1829,70.49375436,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1829:I_RD,I,ANG,readback,542,0,LS1_CB10:DCH_D1829,70.49375436,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1829:I_CSET,I,ANG,setpoint,542,0,LS1_CB10:DCV_D1829,70.49375436,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1829:I_RSET,I,ANG,readset,542,0,LS1_CB10:DCV_D1829,70.49375436,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1829:I_RD,I,ANG,readback,542,0,LS1_CB10:DCV_D1829,70.49375436,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:PHA_CSET,PHA,PHASE,setpoint,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:PHA_RSET,PHA,PHASE,readset,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:PHA_RD,PHA,PHASE,readback,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:AMPL_CSET,AMP,AMPLITUDE,setpoint,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:AMPL_RSET,AMP,AMPLITUDE,readset,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV5_D1834:AMPL_RD,AMP,AMPLITUDE,readback,545,0.3,LS1_CB10:CAV5_D1834,71.21849286,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:PHA_CSET,PHA,PHASE,setpoint,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:PHA_RSET,PHA,PHASE,readset,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:PHA_RD,PHA,PHASE,readback,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:AMPL_CSET,AMP,AMPLITUDE,setpoint,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:AMPL_RSET,AMP,AMPLITUDE,readset,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV6_D1838:AMPL_RD,AMP,AMPLITUDE,readback,547,0.3,LS1_CB10:CAV6_D1838,71.61618086,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:PHA_CSET,PHA,PHASE,setpoint,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:PHA_RSET,PHA,PHASE,readset,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:PHA_RD,PHA,PHASE,readback,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:AMPL_CSET,AMP,AMPLITUDE,setpoint,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:AMPL_RSET,AMP,AMPLITUDE,readset,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV7_D1842:AMPL_RD,AMP,AMPLITUDE,readback,549,0.3,LS1_CB10:CAV7_D1842,72.01386886,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1845:X_RD,X,XPOS,readback,552,0,LS1_CB10:BPM_D1845,72.1094642,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1845:Y_RD,Y,YPOS,readback,552,0,LS1_CB10:BPM_D1845,72.1094642,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1845:PHA_RD,PHA,PHASE,readback,552,0,LS1_CB10:BPM_D1845,72.1094642,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:BPM_D1845:ENG_RD,ENG,ENERGY,readback,552,0,LS1_CB10:BPM_D1845,72.1094642,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL3_D1849:I_CSET,I,B,setpoint,555,0.5,LS1_CB10:SOL3_D1849,72.7414802,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL3_D1849:I_RSET,I,B,readset,555,0.5,LS1_CB10:SOL3_D1849,72.7414802,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:SOL3_D1849:I_RD,I,B,readback,555,0.5,LS1_CB10:SOL3_D1849,72.7414802,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1849:I_CSET,I,ANG,setpoint,555,0,LS1_CB10:DCH_D1849,72.4914802,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1849:I_RSET,I,ANG,readset,555,0,LS1_CB10:DCH_D1849,72.4914802,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCH_D1849:I_RD,I,ANG,readback,555,0,LS1_CB10:DCH_D1849,72.4914802,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1849:I_CSET,I,ANG,setpoint,555,0,LS1_CB10:DCV_D1849,72.4914802,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1849:I_RSET,I,ANG,readset,555,0,LS1_CB10:DCV_D1849,72.4914802,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:DCV_D1849:I_RD,I,ANG,readback,555,0,LS1_CB10:DCV_D1849,72.4914802,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:PHA_CSET,PHA,PHASE,setpoint,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:PHA_RSET,PHA,PHASE,readset,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:PHA_RD,PHA,PHASE,readback,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:AMPL_CSET,AMP,AMPLITUDE,setpoint,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:AMPL_RSET,AMP,AMPLITUDE,readset,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_CB10:CAV8_D1854:AMPL_RD,AMP,AMPLITUDE,readback,558,0.3,LS1_CB10:CAV8_D1854,73.2162187,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB10,LINAC
LS1_WB10:BPM_D1859:X_RD,X,XPOS,readback,562,0,LS1_WB10:BPM_D1859,73.5670322,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB10,LINAC
LS1_WB10:BPM_D1859:Y_RD,Y,YPOS,readback,562,0,LS1_WB10:BPM_D1859,73.5670322,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB10,LINAC
LS1_WB10:BPM_D1859:PHA_RD,PHA,PHASE,readback,562,0,LS1_WB10:BPM_D1859,73.5670322,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB10,LINAC
LS1_WB10:BPM_D1859:ENG_RD,ENG,ENERGY,readback,562,0,LS1_WB10:BPM_D1859,73.5670322,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB10,LINAC
LS1_CB11:CAV1_D1866:PHA_CSET,PHA,PHASE,setpoint,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:CAV1_D1866:PHA_RSET,PHA,PHASE,readset,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:CAV1_D1866:PHA_RD,PHA,PHASE,readback,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:CAV1_D1866:AMPL_CSET,AMP,AMPLITUDE,setpoint,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:CAV1_D1866:AMPL_RSET,AMP,AMPLITUDE,readset,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:CAV1_D1866:AMPL_RD,AMP,AMPLITUDE,readback,570,0.3,LS1_CB11:CAV1_D1866,74.3908417,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:BPM_D1869:X_RD,X,XPOS,readback,573,0,LS1_CB11:BPM_D1869,74.48643704,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:BPM_D1869:Y_RD,Y,YPOS,readback,573,0,LS1_CB11:BPM_D1869,74.48643704,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:BPM_D1869:PHA_RD,PHA,PHASE,readback,573,0,LS1_CB11:BPM_D1869,74.48643704,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:BPM_D1869:ENG_RD,ENG,ENERGY,readback,573,0,LS1_CB11:BPM_D1869,74.48643704,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:SOL1_D1872:I_CSET,I,B,setpoint,576,0.5,LS1_CB11:SOL1_D1872,75.11845304,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:SOL1_D1872:I_RSET,I,B,readset,576,0.5,LS1_CB11:SOL1_D1872,75.11845304,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:SOL1_D1872:I_RD,I,B,readback,576,0.5,LS1_CB11:SOL1_D1872,75.11845304,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:DCH_D1872:I_CSET,I,ANG,setpoint,576,0,LS1_CB11:DCH_D1872,74.86845304,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
LS1_CB11:DCH_D1872:I_RSET,I,ANG,readset,576,0,LS1_CB11:DCH_D1872,74.86845304,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB11,LINAC
